runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
GrassHopper.AU_07,272,0.242663,0.256715,0.273549,0.281449,0.347186,0.353349,0.373976,0.384720,0.259667,0.291818,0.348642,0.387773,0.353526,0.367998,0.431430,0.479568,0.232003,0.341066,0.061533,0.200000,0.240000,0.240000,0.260000,0.400000,0.400000,0.600000,0.800000
GrassHopper.AU_07,273,0.318306,0.328501,0.343903,0.344422,0.452084,0.452928,0.470594,0.471131,0.371041,0.393349,0.442224,0.444871,0.497585,0.497055,0.547029,0.549476,0.280117,0.413149,0.060433,0.280000,0.260000,0.250000,0.246667,0.600000,0.600000,0.800000,0.800000
GrassHopper.AU_07,274,0.291679,0.325056,0.339354,0.345727,0.431900,0.462361,0.478792,0.487458,0.321767,0.392292,0.446186,0.474330,0.450967,0.507490,0.564262,0.598197,0.278520,0.429579,0.055632,0.200000,0.240000,0.240000,0.260000,0.600000,0.800000,1.000000,1.000000
GrassHopper.AU_07,275,0.320121,0.328125,0.335933,0.346242,0.450213,0.446140,0.454023,0.467860,0.360792,0.377014,0.404606,0.452241,0.480435,0.469733,0.495678,0.553565,0.297925,0.432255,0.055363,0.280000,0.240000,0.250000,0.253333,0.600000,0.600000,0.600000,0.800000
GrassHopper.AU_07,276,0.324357,0.359657,0.371877,0.378324,0.461671,0.494368,0.507423,0.516079,0.375606,0.446703,0.487280,0.520126,0.506976,0.562722,0.601322,0.641135,0.294069,0.431791,0.069001,0.280000,0.260000,0.290000,0.286667,0.600000,0.800000,0.800000,1.000000
GrassHopper.AU_07,277,0.227231,0.240771,0.243907,0.243932,0.326806,0.333594,0.335851,0.335804,0.247768,0.279208,0.288309,0.288421,0.340277,0.355734,0.361057,0.360836,0.209653,0.308883,0.055818,0.200000,0.200000,0.230000,0.220000,0.400000,0.400000,0.400000,0.400000
GrassHopper.AU_07,279,0.200000,0.200000,0.226845,0.236972,0.307156,0.295877,0.334040,0.348886,0.200000,0.200000,0.292132,0.337725,0.293868,0.272791,0.393310,0.454325,0.200078,0.317856,0.088659,0.200000,0.200000,0.250000,0.253333,0.200000,0.200000,0.600000,0.800000
GrassHopper.AU_07,281,0.200000,0.231866,0.245036,0.256938,0.277381,0.313307,0.329496,0.345400,0.200000,0.265627,0.310242,0.363490,0.260548,0.328801,0.378729,0.443196,0.204895,0.295831,0.052532,0.200000,0.220000,0.240000,0.273333,0.200000,0.400000,0.600000,0.800000
GrassHopper.AU_07,283,0.272617,0.307548,0.316335,0.317666,0.391739,0.425857,0.435813,0.437608,0.283100,0.356850,0.387750,0.393881,0.386631,0.452856,0.485215,0.492705,0.279960,0.414557,0.055152,0.240000,0.240000,0.250000,0.266667,0.400000,0.600000,0.600000,0.600000
GrassHopper.AU_07,284,0.381543,0.384817,0.386646,0.398461,0.532517,0.518700,0.517616,0.533312,0.373261,0.381103,0.387885,0.444120,0.497058,0.473403,0.472634,0.540649,0.387788,0.552274,0.070125,0.280000,0.240000,0.240000,0.246667,0.400000,0.400000,0.400000,0.800000
GrassHopper.AU_07,285,0.266566,0.269739,0.297659,0.302202,0.362701,0.356400,0.391922,0.397862,0.294218,0.302351,0.390382,0.413232,0.378328,0.367138,0.469438,0.496702,0.247104,0.345949,0.062483,0.280000,0.260000,0.270000,0.260000,0.400000,0.400000,0.800000,0.800000
